# Revised 31st July 2020 by Red Dog
# New 4.35 structure - corrected ILS freqs
# 
# File format is as follows:
#
# <campaign ID> <tacan ch#> <tacan band> <callsign> <range> <tacan_type> \
# <tower_freq_UHF> <tower_freq_VHF> <runway1_ils_freq> <runway2_ils_freq> <runway3_ils_freq> \
# <runway4_ils_freq> <OPS_freq_UHF> <GROUND_freq_UHF> <APPROACH_freq_UHF> <LSO_freq_UHF> <ATIS_freq_VHF>
# <TOWER_FRAG> <GROUND FRAG> <APPROACH FRAG> <ATIS STATION FRAG>
# 
# Chongju - ex Cheongju
# 
# Onch'on - ex Onch'on
848 030 Y 32 0 1 302400 129100 0 0 0 0 314800 300600 301700 0 125200 2541 2449 2495 32
# 
# Ongjin - ex Ongjin
852 058 X 35 35 1 368100 119700 0 0 0 0 350600 322500 364200 0 124625 2544 2452 2498 35
# 
# Panghyon - ex Panghyon
357 031 Y 17 0 1 270800 120600 0 0 0 0 360200 271600 268600 0 125100 2526 2434 2480 50
# 
# Pukch'ang-up - ex Pukch'ang-up
866 032 Y 5 0 1 264900 128200 0 0 0 0 382500 265500 265100 0 123600 2514 2422 2468 5
# 
# Samjiyon - ex Samjiyon-up
2060 050 X 2 100 1 299100 131800 0 0 0 0 318500 298100 300250 0 125000 2702 2419 2465 2
# 
# Wonsan - ex Sansogo-ri
825 054 X 28 70 1 244400 123800 0 0 0 0 347400 240650 264400 0 124650 2537 2445 2491 28
# 
# Sondok - ex Sondok
820 033 Y 27 0 1 343800 126600 0 0 0 0 362150 340300 342600 0 123700 2536 2444 2490 27
# 
# Sunan - ex Sunan
447 051 X 16 140 1 264000 133000 11030 0 10990 10950 320425 262500 265000 0 124800 2525 2433 2479 16
# 
# Sunch'on - ex Sunch'on
817 034 Y 24 0 1 253100 124000 0 0 0 0 360100 256200 254800 0 123100 2533 2441 2487 24
# 
# T'aech'on - ex T'aech'on
814 035 Y 22 0 1 275500 119050 0 0 0 0 392100 260400 268900 0 124700 2531 2439 2485 22
# 
# Toksan - ex Toksan
819 053 X 26 0 1 324800 124600 10960 10960 0 0 384300 340700 331600 0 123000 2535 2443 2489 26
# 
# Taetan - ex Toun-ni
851 037 Y 34 0 1 288700 117300 0 0 0 0 330450 290300 284700 0 124900 2543 2451 2497 34
# 
# Uiju - ex Uiju
906 055 X 4 100 1 372000 136000 11000 11040 0 0 337100 370600 372550 0 123300 2513 2421 2467 4
# 
# Kojo Highway-Strip (65) - ex Kojo Highway-Strip
833 038 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Hoeyang South East Highway Strip (58) - ex Hoeyang South East Highway Strip
841 039 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Okpyong-Ni Airstrip (46) - ex Okpyong Airstrip
824 040 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Yonghung Highway Strip - ex Yonghung Highway Strip
826 041 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Tangch'on Highway Strip - ex Tangch'on Highway Strip
828 042 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Kilchu Highway Strip - ex Kilchu Highway Strip
829 043 Y 32766 0 1 231400 123400 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Kyongsong Chuul Airstrip (36) - ex Kyongsong Airstrip
831 044 Y 32766 0 1 231400 123400 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Sugam-Ni Airstrip (44) - ex Sugam-Ni Airstrip
832 045 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Ich'on Airstrip (36) - ex Ich'on Airstrip
2688 046 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Taebukpo-Ri Airstrip (72) - ex Taebukpo-Ri Airstrip
837 047 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Koksan Highway Strip - ex Koksan Highway Strip
842 048 Y 32766 0 1 231400 123400 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Nuch'on-Ni Airstrip (64) - ex Nuch'on-Ni Airstrip
844 049 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Ayang-Ni Highway Strip (66) - ex Ayang Highway Strip
352 050 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Pongson Airstrip - ex Pongson Airstrip
2685 051 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Sangwon Highway Strip - ex Sangwon Highway Strip
847 052 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Kaech'on SouthWest Airstrip - ex Kaech'on Airstrip
816 053 Y 32766 0 1 231400 123400 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Panghyon Airstrip - ex Panghyon Airstrip
813 054 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 17
# 
# Kwaksan Airstrip - ex Kwaksan Airstrip
812 055 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Sonch'on SouthWest Airstrip - ex Sonch'on Airstrip
810 056 Y 32766 0 1 233700 122700 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Liuhe - ex Liuhe
3581 057 Y 32766 0 1 390800 130125 0 0 0 0 288200 380600 380800 0 123900 0 0 0 -1
# 
# Shenyang - ex Shenyang
3580 088 X 32766 140 1 395500 124300 11030 11050 0 0 262400 317500 392600 0 127450 0 0 0 51
# 
# Nachodka - ex Nachodka
71 058 Y 32766 0 1 398800 129900 0 0 0 0 381250 392500 392700 0 124050 0 0 0 52
# 
# US Carrier 70 - Vinson
3685 010 X 32766 140 1 270200 0 0 0 11170 0 270500 270300 270100 270200 0 0 0 0 -1
# 
# US Carrier 71 - Roosevelt
3686 011 X 32766 140 1 271200 0 0 0 11010 0 271500 271300 271100 271200 0 0 0 0 -1
# 
# US Carrier 65 - Enterprise
3687 012 X 32766 140 1 265200 0 0 0 10855 0 265500 265300 265100 265200 0 0 0 0 -1
# 
# Russia Carrier 063 - Kuznetsov
3688 013 X 32766 140 1 363200 0 0 0 11110 0 363500 363300 363100 363200 0 0 0 0 -1
# 
# Chinese Carrier - CV-16 Liaoning
3689 014 X 32766 140 1 272200 0 0 0 10830 0 272500 272300 272100 272200 0 0 0 0 -1
# 
# US LHD 1 - WASP
3690 015 X 32766 140 1 268200 0 0 0 11210 0 268500 268300 268100 268200 0 0 0 0 -1
# 
# Vortac - Anyang
4945 102 X 1 100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Tsuhima
4946 064 X 1 120 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Mokpo
4947 049 X 1 70 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Talsung
4948 059 X 1 140 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Wonju
4949 039 X 1 40 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Gangwon
4950 103 X 1 140 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Incheon
4951 085 X 1 100 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Uljin
4952 100 X 1 40 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Ulsan
4953 062 X 1 40 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Yeosu
4954 104 X 1 40 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Yangju
4955 096 X 1 140 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Muan
4956 065 X 1 40 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
# 
# Vortac - Pusan
2012 087 X 1 200 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1
